Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
David Johnson,31.0,NOR,RB,5.0,0.0,12.0,24.0,0.0,0.0,33.3,5.0,2.0,4.8,2.4,1.0,,2022
Dwayne Washington,28.0,NOR,RB,12.0,0.0,11.0,38.0,0.0,2.0,45.5,8.0,3.5,3.2,0.9,0.0,,2022
Myles Gaskin,25.0,MIA,RB,4.0,0.0,10.0,26.0,0.0,2.0,30.0,10.0,2.6,6.5,2.5,0.0,,2022
CeeDee Lamb,23.0,DAL,WR,17.0,17.0,10.0,47.0,0.0,3.0,50.0,14.0,4.7,2.8,0.6,0.0,"PB,AP-2",2022
D.J. Moore,25.0,CAR,WR,17.0,17.0,10.0,53.0,0.0,3.0,80.0,11.0,5.3,3.1,0.6,0.0,,2022
Pierre Strong,24.0,NWE,RB,15.0,0.0,10.0,100.0,1.0,5.0,70.0,44.0,10.0,6.7,0.7,0.0,,2022
J.J. Taylor,24.0,NWE,RB,1.0,0.0,10.0,9.0,0.0,0.0,0.0,5.0,0.9,9.0,10.0,0.0,,2022
Patrick Taylor,24.0,GNB,RB,14.0,0.0,10.0,31.0,0.0,2.0,40.0,6.0,3.1,2.2,0.7,0.0,,2022
Bailey Zappe,23.0,NWE,QB,4.0,2.0,10.0,0.0,0.0,0.0,10.0,,0.0,0.0,2.5,4.0,,2022
Tony Jones,25.0,2TM,RB,6.0,0.0,10.0,24.0,0.0,3.0,50.0,7.0,2.4,4.0,1.7,0.0,,2022
Tony Jones,25.0,NOR,RB,2.0,0.0,2.0,8.0,0.0,0.0,50.0,6.0,4.0,4.0,1.0,0.0,,2022
Tony Jones,25.0,SEA,RB,4.0,0.0,8.0,16.0,0.0,3.0,50.0,7.0,2.0,4.0,2.0,0.0,,2022
Tutu Atwell,23.0,LAR,WR,13.0,4.0,9.0,34.0,1.0,2.0,66.7,11.0,3.8,2.6,0.7,0.0,,2022
Braxton Berrios,27.0,NYJ,WR,17.0,2.0,9.0,91.0,2.0,5.0,55.6,25.0,10.1,5.4,0.5,1.0,,2022
Spencer Brown,24.0,CAR,RB,2.0,0.0,9.0,43.0,0.0,1.0,66.7,7.0,4.8,21.5,4.5,0.0,,2022
Julius Chestnut,22.0,TEN,RB,6.0,0.0,9.0,12.0,0.0,1.0,33.3,5.0,1.3,2.0,1.5,0.0,,2022
Velus Jones Jr.,25.0,CHI,WR,12.0,2.0,9.0,103.0,1.0,5.0,66.7,42.0,11.4,8.6,0.8,3.0,,2022
Cooper Kupp,29.0,LAR,WR,9.0,9.0,9.0,52.0,1.0,4.0,66.7,20.0,5.8,5.8,1.0,2.0,,2022
Isaiah McKenzie,27.0,BUF,WR,15.0,8.0,9.0,55.0,1.0,3.0,66.7,18.0,6.1,3.7,0.6,0.0,,2022
Kene Nwangwu,24.0,MIN,RB,17.0,0.0,9.0,14.0,0.0,1.0,33.3,8.0,1.6,0.8,0.5,0.0,AP-2,2022
Ronnie Rivers,23.0,LAR,RB,8.0,1.0,9.0,21.0,0.0,1.0,44.4,5.0,2.3,2.6,1.1,0.0,,2022
Cooper Rush,29.0,DAL,QB,9.0,5.0,9.0,6.0,0.0,1.0,11.1,6.0,0.7,0.7,1.0,2.0,,2022
Laviska Shenault Jr.,24.0,CAR,WR,13.0,4.0,9.0,65.0,1.0,1.0,33.3,41.0,7.2,5.0,0.7,0.0,,2022
Amon-Ra St. Brown,23.0,DET,WR,16.0,16.0,9.0,95.0,0.0,3.0,55.6,58.0,10.6,5.9,0.6,0.0,PB,2022
Chris Streveler,27.0,NYJ,QB,2.0,1.0,9.0,54.0,0.0,1.0,55.6,14.0,6.0,27.0,4.5,1.0,,2022
Derek Watt,30.0,PIT,FB,17.0,3.0,9.0,21.0,1.0,8.0,88.9,4.0,2.3,1.2,0.5,0.0,,2022
Chase Claypool,24.0,2TM,WR,15.0,11.0,9.0,59.0,0.0,3.0,44.4,15.0,6.6,3.9,0.6,1.0,,2022
Chase Claypool,24.0,PIT,WR,8.0,8.0,8.0,55.0,0.0,3.0,37.5,15.0,6.9,6.9,1.0,0.0,,2022
Chase Claypool,24.0,CHI,WR,7.0,3.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.6,0.1,1.0,,2022
Giovani Bernard,31.0,TAM,RB,8.0,0.0,8.0,28.0,0.0,0.0,50.0,8.0,3.5,3.5,1.0,1.0,,2022
Mike Davis,29.0,BAL,RB,8.0,0.0,8.0,18.0,0.0,1.0,37.5,10.0,2.3,2.3,1.0,1.0,,2022
Joshua Dobbs,27.0,TEN,QB,2.0,2.0,8.0,44.0,0.0,4.0,75.0,11.0,5.5,22.0,4.0,4.0,,2022
Jerome Ford,23.0,CLE,RB,13.0,0.0,8.0,12.0,0.0,1.0,12.5,9.0,1.5,0.9,0.6,0.0,,2022
Gunner Olszewski,26.0,PIT,WR,16.0,2.0,8.0,39.0,0.0,3.0,50.0,18.0,4.9,2.4,0.5,2.0,,2022
John Wolford,27.0,LAR,QB,3.0,3.0,8.0,32.0,0.0,2.0,37.5,14.0,4.0,10.7,2.7,3.0,,2022
Greg Dortch,24.0,ARI,WR,16.0,4.0,7.0,44.0,0.0,3.0,71.4,20.0,6.3,2.8,0.4,1.0,,2022
Tyreek Hill,28.0,MIA,WR,17.0,17.0,7.0,32.0,1.0,3.0,57.1,10.0,4.6,1.9,0.4,1.0,"PB,AP-1,AP MVP-9,AP OPoY-4",2022
Diontae Johnson,26.0,PIT,WR,17.0,17.0,7.0,25.0,0.0,1.0,28.6,8.0,3.6,1.5,0.4,1.0,,2022
Kyle Juszczyk,31.0,SFO,FB,16.0,12.0,7.0,26.0,1.0,5.0,71.4,9.0,3.7,1.6,0.4,0.0,PB,2022
Terry McLaurin,27.0,WAS,WR,17.0,17.0,7.0,29.0,0.0,2.0,71.4,12.0,4.1,1.7,0.4,1.0,PB,2022
Gardner Minshew II,26.0,PHI,QB,5.0,2.0,7.0,3.0,1.0,1.0,14.3,3.0,0.4,0.6,1.4,4.0,,2022
Kalif Raymond,28.0,DET,WR,17.0,7.0,7.0,36.0,0.0,4.0,71.4,12.0,5.1,2.1,0.4,3.0,AP-2,2022
Patrick Ricard,28.0,BAL,FB,17.0,16.0,7.0,16.0,0.0,5.0,71.4,5.0,2.3,0.9,0.4,0.0,PB,2022
Christian Watson,23.0,GNB,WR,14.0,11.0,7.0,80.0,2.0,2.0,71.4,46.0,11.4,5.7,0.5,0.0,AP ORoY-7,2022
Kadarius Toney,23.0,2TM,WR,9.0,4.0,7.0,82.0,1.0,5.0,85.7,32.0,11.7,9.1,0.8,1.0,,2022
Kadarius Toney,23.0,NYG,WR,2.0,1.0,2.0,23.0,0.0,1.0,100.0,19.0,11.5,11.5,1.0,0.0,,2022
Kadarius Toney,23.0,KAN,WR,7.0,3.0,5.0,59.0,1.0,4.0,80.0,32.0,11.8,8.4,0.7,1.0,,2022
Kyle Allen,26.0,HOU,QB,2.0,2.0,6.0,13.0,0.0,2.0,50.0,5.0,2.2,6.5,3.0,4.0,,2022
Kendrick Bourne,27.0,NWE,WR,16.0,2.0,6.0,39.0,0.0,2.0,33.3,29.0,6.5,2.4,0.4,2.0,,2022
Ty Chandler,24.0,MIN,RB,3.0,0.0,6.0,20.0,0.0,1.0,33.3,10.0,3.3,6.7,2.0,0.0,,2022
Alec Ingold,26.0,MIA,FB,17.0,14.0,6.0,8.0,1.0,5.0,83.3,2.0,1.3,0.5,0.4,0.0,,2022
Anthony McFarland Jr.,24.0,PIT,RB,1.0,0.0,6.0,30.0,0.0,3.0,66.7,14.0,5.0,30.0,6.0,0.0,,2022
Rondale Moore,22.0,ARI,WR,8.0,8.0,6.0,-5.0,0.0,1.0,16.7,9.0,-0.8,-0.6,0.8,0.0,,2022
Brett Rypien,26.0,DEN,QB,4.0,2.0,6.0,7.0,0.0,2.0,33.3,6.0,1.2,1.8,1.5,4.0,,2022
Equanimeous St. Brown,26.0,CHI,WR,16.0,16.0,6.0,54.0,0.0,2.0,33.3,41.0,9.0,3.4,0.4,1.0,,2022
P.J. Walker,27.0,CAR,QB,6.0,5.0,6.0,39.0,0.0,3.0,83.3,20.0,6.5,6.5,1.0,0.0,,2022
Davis Webb,27.0,NYG,QB,1.0,1.0,6.0,41.0,1.0,2.0,83.3,14.0,6.8,41.0,6.0,0.0,,2022
Mike White,27.0,NYJ,QB,4.0,4.0,6.0,9.0,1.0,3.0,66.7,4.0,1.5,2.3,1.5,2.0,,2022
Trayveon Williams,25.0,CIN,RB,8.0,0.0,6.0,30.0,0.0,1.0,33.3,16.0,5.0,3.8,0.8,0.0,,2022
Michael Burton,30.0,KAN,RB,17.0,0.0,5.0,7.0,0.0,2.0,40.0,6.0,1.4,0.4,0.3,0.0,,2022
Parris Campbell,25.0,IND,WR,17.0,16.0,5.0,58.0,0.0,2.0,40.0,28.0,11.6,3.4,0.3,1.0,,2022
Ja'Marr Chase,22.0,CIN,WR,12.0,12.0,5.0,8.0,0.0,0.0,20.0,6.0,1.6,0.7,0.4,2.0,PB,2022
Chad Henne,37.0,KAN,QB,3.0,0.0,5.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,-1.7,1.7,1.0,,2022
Sam Howell,22.0,WAS,QB,1.0,1.0,5.0,35.0,1.0,4.0,80.0,10.0,7.0,35.0,5.0,0.0,,2022
Julio Jones,33.0,TAM,WR,10.0,5.0,5.0,45.0,0.0,4.0,80.0,15.0,9.0,4.5,0.5,0.0,,2022
Case Keenum,34.0,BUF,QB,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.5,0.0,,2022
Christian Kirk,26.0,JAX,WR,17.0,17.0,5.0,11.0,0.0,0.0,60.0,5.0,2.2,0.6,0.3,1.0,,2022
Elijah Moore,22.0,NYJ,WR,16.0,9.0,5.0,5.0,0.0,2.0,40.0,10.0,1.0,0.3,0.3,1.0,,2022
Nate Sudfeld,29.0,DET,QB,2.0,0.0,5.0,-4.0,0.0,0.0,0.0,,-0.8,-2.0,2.5,0.0,,2022
Tyrod Taylor,33.0,NYG,QB,3.0,0.0,5.0,70.0,0.0,5.0,100.0,32.0,14.0,23.3,1.7,2.0,,2022
Jonathan Ward,25.0,TEN,RB,3.0,0.0,5.0,25.0,0.0,2.0,60.0,12.0,5.0,8.3,1.7,0.0,,2022
Montrell Washington,23.0,DEN,WR,15.0,1.0,5.0,30.0,0.0,0.0,40.0,19.0,6.0,2.0,0.3,5.0,,2022
Jameis Winston,28.0,NOR,QB,3.0,3.0,5.0,16.0,0.0,0.0,40.0,6.0,3.2,5.3,1.7,3.0,,2022
Ameer Abdullah,29.0,LVR,RB,17.0,0.0,4.0,20.0,0.0,2.0,75.0,7.0,5.0,1.2,0.2,0.0,,2022
C.J. Beathard,29.0,JAX,QB,4.0,0.0,4.0,-4.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2022
David Blough,27.0,ARI,QB,2.0,2.0,4.0,5.0,0.0,0.0,25.0,4.0,1.3,2.5,2.0,1.0,,2022
Treylon Burks,22.0,TEN,WR,11.0,6.0,4.0,47.0,0.0,3.0,100.0,20.0,11.8,4.3,0.4,0.0,,2022
Pharoh Cooper,27.0,ARI,WR,5.0,1.0,4.0,15.0,0.0,0.0,50.0,6.0,3.8,3.0,0.8,0.0,,2022
C.J. Ham,29.0,MIN,FB,17.0,4.0,4.0,7.0,2.0,3.0,75.0,3.0,1.8,0.4,0.2,0.0,,2022
Mecole Hardman,24.0,KAN,WR,8.0,5.0,4.0,31.0,2.0,3.0,75.0,25.0,7.8,3.9,0.5,1.0,,2022
Mack Hollins,29.0,LVR,WR,17.0,16.0,4.0,40.0,0.0,2.0,75.0,17.0,10.0,2.4,0.2,0.0,,2022
Zander Horvath,24.0,LAC,FB,15.0,2.0,4.0,8.0,0.0,2.0,50.0,3.0,2.0,0.5,0.3,0.0,,2022
Justin Jefferson,23.0,MIN,WR,17.0,17.0,4.0,24.0,1.0,2.0,75.0,10.0,6.0,1.4,0.2,0.0,"PB,AP-1,AP MVP-5,AP OPoY-1",2022
Jerry Jeudy,23.0,DEN,WR,15.0,14.0,4.0,40.0,0.0,4.0,100.0,14.0,10.0,2.7,0.3,0.0,,2022
D'Ernest Johnson,26.0,CLE,RB,15.0,0.0,4.0,17.0,0.0,1.0,75.0,7.0,4.3,1.1,0.3,0.0,,2022
Zay Jones,27.0,JAX,WR,16.0,15.0,4.0,18.0,0.0,1.0,50.0,14.0,4.5,1.1,0.3,0.0,,2022
Ray-Ray McCloud,26.0,SFO,WR,17.0,2.0,4.0,78.0,1.0,1.0,25.0,71.0,19.5,4.6,0.2,2.0,,2022
Nick Mullens,27.0,MIN,QB,4.0,0.0,4.0,8.0,0.0,1.0,50.0,4.0,2.0,2.0,1.0,0.0,,2022
Adam Prentice,25.0,NOR,FB,11.0,2.0,4.0,9.0,0.0,3.0,75.0,3.0,2.3,0.8,0.4,1.0,,2022
Jalen Reagor,23.0,MIN,WR,17.0,0.0,4.0,25.0,0.0,1.0,75.0,17.0,6.3,1.5,0.2,4.0,,2022
Anthony Schwartz,22.0,CLE,WR,11.0,1.0,4.0,57.0,1.0,2.0,100.0,31.0,14.3,5.2,0.4,1.0,,2022
Rashid Shaheed,24.0,NOR,WR,12.0,6.0,4.0,57.0,1.0,2.0,75.0,44.0,14.3,4.8,0.3,1.0,,2022
Trevor Siemian,31.0,CHI,QB,2.0,1.0,4.0,8.0,0.0,1.0,25.0,6.0,2.0,4.0,2.0,0.0,,2022
Trent Taylor,28.0,CIN,WR,16.0,1.0,4.0,15.0,0.0,0.0,50.0,9.0,3.8,0.9,0.3,2.0,,2022
DJ Turner,25.0,LVR,WR,9.0,0.0,4.0,26.0,0.0,1.0,50.0,18.0,6.5,2.9,0.4,1.0,,2022
Garrett Wilson,22.0,NYJ,WR,17.0,12.0,4.0,4.0,0.0,0.0,25.0,7.0,1.0,0.2,0.2,2.0,AP ORoY-1,2022
Davante Adams,30.0,LVR,WR,17.0,17.0,3.0,-1.0,0.0,0.0,0.0,4.0,-0.3,-0.1,0.2,1.0,"PB,AP-1",2022
Brandon Allen,30.0,CIN,QB,1.0,0.0,3.0,-1.0,0.0,1.0,33.3,2.0,-0.3,-1.0,3.0,0.0,,2022
Mark Andrews,27.0,BAL,TE,15.0,15.0,3.0,8.0,0.0,3.0,100.0,4.0,2.7,0.5,0.2,1.0,PB,2022
Reggie Bonnafon,26.0,WAS,LB,1.0,0.0,3.0,8.0,0.0,0.0,0.0,5.0,2.7,8.0,3.0,0.0,,2022
Teddy Bridgewater,30.0,MIA,QB,5.0,2.0,3.0,27.0,0.0,2.0,66.7,11.0,9.0,5.4,0.6,0.0,,2022
Anthony Brown,24.0,BAL,QB,2.0,1.0,3.0,-5.0,0.0,0.0,0.0,-1.0,-1.7,-2.5,1.5,1.0,,2022
Joe Flacco,37.0,NYJ,QB,5.0,4.0,3.0,6.0,0.0,1.0,33.3,7.0,2.0,1.2,0.6,5.0,,2022
Chris Godwin,26.0,TAM,WR,15.0,13.0,3.0,5.0,0.0,0.0,0.0,2.0,1.7,0.3,0.2,2.0,AP CPoY-7,2022
Godwin Igwebuike,28.0,SEA,RB,5.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,0.8,0.6,0.0,,2022
Chris Moore,29.0,HOU,WR,16.0,7.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,,2022
Skyy Moore,22.0,KAN,WR,16.0,3.0,3.0,24.0,0.0,1.0,66.7,12.0,8.0,1.5,0.2,3.0,,2022
Chigoziem Okonkwo,23.0,TEN,TE,17.0,8.0,3.0,2.0,0.0,0.0,0.0,6.0,0.7,0.1,0.2,0.0,,2022
K.J. Osborn,25.0,MIN,WR,17.0,9.0,3.0,6.0,0.0,2.0,66.7,5.0,2.0,0.4,0.2,1.0,,2022
Devine Ozigbo,26.0,DEN,RB,4.0,0.0,3.0,4.0,0.0,0.0,33.3,4.0,1.3,1.0,0.8,0.0,,2022
George Pickens,21.0,PIT,WR,17.0,12.0,3.0,24.0,1.0,2.0,66.7,22.0,8.0,1.4,0.2,0.0,,2022
Michael Pittman Jr.,25.0,IND,WR,16.0,16.0,3.0,30.0,0.0,2.0,66.7,19.0,10.0,1.9,0.2,2.0,,2022
Tyquan Thornton,22.0,NWE,WR,13.0,9.0,3.0,16.0,1.0,1.0,33.3,19.0,5.3,1.2,0.2,0.0,,2022
KaVontae Turpin,26.0,DAL,WR,17.0,0.0,3.0,17.0,0.0,1.0,33.3,11.0,5.7,1.0,0.2,3.0,PB,2022
Jaylen Waddle,24.0,MIA,WR,17.0,17.0,3.0,26.0,0.0,0.0,100.0,9.0,8.7,1.5,0.2,1.0,,2022
Quez Watkins,24.0,PHI,WR,17.0,8.0,3.0,1.0,0.0,0.0,0.0,4.0,0.3,0.1,0.2,1.0,,2022
Brandon Aiyuk,24.0,SFO,WR,17.0,17.0,2.0,23.0,0.0,1.0,100.0,16.0,11.5,1.4,0.1,1.0,,2022
Andrew Beck,26.0,DEN,TE,13.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,,2022
Tim Boyle,28.0,CHI,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2022
DeAndre Carter,29.0,LAC,WR,17.0,7.0,2.0,-15.0,0.0,0.0,0.0,-5.0,-7.5,-0.9,0.1,3.0,,2022
Tyler Conklin,27.0,NYJ,TE,17.0,16.0,2.0,3.0,0.0,2.0,100.0,2.0,1.5,0.2,0.1,2.0,,2022
Brandin Cooks,29.0,HOU,WR,13.0,13.0,2.0,7.0,0.0,0.0,50.0,5.0,3.5,0.5,0.2,0.0,,2022
Michael Dickson,26.0,SEA,P,17.0,0.0,2.0,-18.0,0.0,0.0,0.0,-8.0,-9.0,-1.1,0.1,1.0,,2022
Jahan Dotson,22.0,WAS,WR,12.0,10.0,2.0,-7.0,0.0,0.0,0.0,3.0,-3.5,-0.6,0.2,0.0,,2022
Ashton Dulin,25.0,IND,WR,12.0,2.0,2.0,8.0,0.0,1.0,50.0,5.0,4.0,0.7,0.2,0.0,,2022
Evan Engram,28.0,JAX,TE,17.0,14.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,0.8,0.1,0.0,,2022
D'Wayne Eskridge,25.0,SEA,WR,10.0,0.0,2.0,10.0,0.0,0.0,100.0,6.0,5.0,1.0,0.2,0.0,,2022
Nick Foles,33.0,IND,QB,3.0,2.0,2.0,8.0,0.0,0.0,50.0,8.0,4.0,2.7,0.7,0.0,,2022
Jamie Gillan,25.0,NYG,P,17.0,0.0,2.0,-3.0,0.0,0.0,0.0,,-1.5,-0.2,0.1,1.0,,2022
Marquise Goodwin,32.0,SEA,WR,13.0,2.0,2.0,5.0,0.0,0.0,50.0,7.0,2.5,0.4,0.2,0.0,,2022
KJ Hamler,23.0,DEN,WR,7.0,0.0,2.0,23.0,0.0,1.0,100.0,14.0,11.5,3.3,0.3,0.0,,2022
Connor Heyward,23.0,PIT,TE,17.0,0.0,2.0,27.0,0.0,2.0,100.0,21.0,13.5,1.6,0.1,0.0,,2022
Kendall Hinton,25.0,DEN,WR,12.0,5.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,1.1,0.2,0.0,,2022
Richie James,27.0,NYG,WR,17.0,4.0,2.0,6.0,0.0,0.0,50.0,4.0,3.0,0.4,0.1,3.0,,2022
Duke Johnson,29.0,BUF,RB,1.0,0.0,2.0,4.0,0.0,1.0,50.0,4.0,2.0,4.0,2.0,0.0,,2022
Josh Johnson,36.0,SFO,QB,2.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,1.5,1.5,1.0,0.0,,2022
Travis Kelce,33.0,KAN,TE,17.0,17.0,2.0,5.0,0.0,1.0,100.0,4.0,2.5,0.3,0.1,1.0,"PB,AP-1,AP OPoY-6",2022
Cole Kmet,23.0,CHI,TE,17.0,17.0,2.0,9.0,0.0,1.0,100.0,8.0,4.5,0.5,0.1,1.0,,2022
Allen Lazard,27.0,GNB,WR,15.0,15.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2022
Jakobi Meyers,26.0,NWE,WR,14.0,13.0,2.0,-11.0,0.0,2.0,100.0,7.0,-5.5,-0.8,0.1,2.0,,2022
Ty Montgomery,29.0,NWE,WR,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,,-1.0,-2.0,2.0,0.0,,2022
C.J. Moore,27.0,DET,S,11.0,0.0,2.0,55.0,0.0,2.0,100.0,42.0,27.5,5.0,0.2,1.0,,2022
David Njoku,26.0,CLE,TE,14.0,14.0,2.0,-8.0,0.0,0.0,0.0,-2.0,-4.0,-0.6,0.1,1.0,,2022
Breshad Perriman,29.0,TAM,WR,11.0,3.0,2.0,-7.0,0.0,0.0,0.0,,-3.5,-0.6,0.2,2.0,,2022
Nathan Peterman,28.0,CHI,QB,3.0,1.0,2.0,7.0,0.0,0.0,50.0,6.0,3.5,2.3,0.7,0.0,,2022
Dante Pettis,27.0,CHI,WR,17.0,7.0,2.0,37.0,0.0,2.0,100.0,29.0,18.5,2.2,0.1,1.0,,2022
Wan'Dale Robinson,21.0,NYG,WR,6.0,3.0,2.0,-1.0,0.0,0.0,50.0,4.0,-0.5,-0.2,0.3,0.0,,2022
Amari Rodgers,23.0,2TM,WR,16.0,1.0,2.0,7.0,0.0,0.0,50.0,4.0,3.5,0.4,0.1,6.0,,2022
Amari Rodgers,23.0,HOU,WR,6.0,1.0,2.0,7.0,0.0,0.0,50.0,4.0,3.5,1.2,0.3,1.0,,2022
Armani Rogers,25.0,WAS,TE,11.0,3.0,2.0,26.0,0.0,1.0,50.0,24.0,13.0,2.4,0.2,0.0,,2022
Trey Sermon,23.0,PHI,RB,2.0,0.0,2.0,19.0,0.0,2.0,100.0,14.0,9.5,9.5,1.0,0.0,,2022
Durham Smythe,27.0,MIA,TE,16.0,15.0,2.0,1.0,1.0,1.0,50.0,1.0,0.5,0.1,0.1,0.0,,2022
Deven Thompkins,23.0,TAM,WR,5.0,1.0,2.0,26.0,0.0,1.0,100.0,17.0,13.0,5.2,0.4,1.0,,2022
Damien Williams,30.0,ATL,RB,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,,2022
Olamide Zaccheaus,25.0,ATL,WR,17.0,13.0,2.0,7.0,0.0,1.0,50.0,13.0,3.5,0.4,0.1,1.0,,2022
Keenan Allen,30.0,LAC,WR,10.0,10.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.8,0.1,1.0,,2022
Marcus Allen,26.0,PIT,DB,15.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,2022
Bryan Anger,34.0,DAL,P,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2022
Tyler Badie,22.0,DEN,RB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,2022
Daniel Bellinger,22.0,NYG,TE,12.0,11.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.2,0.1,1.0,,2022
Nick Bellore,33.0,SEA,LB,16.0,0.0,1.0,3.0,0.0,0.0,100.0,3.0,3.0,0.2,0.1,0.0,,2022
Dyami Brown,23.0,WAS,WR,15.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,1.0,0.1,0.0,,2022
Marquise Brown,25.0,ARI,WR,12.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2022
Harrison Bryant,24.0,CLE,TE,17.0,9.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,0.0,,2022
Jason Cabinda,26.0,DET,LB,8.0,2.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.5,0.1,0.0,,2022
Sean Chandler,26.0,CAR,S,17.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,,2022
Chase Daniel,36.0,LAC,QB,4.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.3,0.0,,2022
Jaelon Darden,23.0,TAM,WR,12.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,,2022
Ashtyn Davis,26.0,NYJ,S,14.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,,2022
Stefon Diggs,29.0,BUF,WR,16.0,16.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,"PB,AP-2",2022
Romeo Doubs,22.0,GNB,WR,13.0,7.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.8,0.1,2.0,,2022
Gerald Everett,28.0,LAC,TE,16.0,11.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2022
Matthias Farley,30.0,LVR,S,17.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,,2022
Clayton Fejedelem,29.0,MIA,S,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2022
Demetric Felton,24.0,CLE,WR,8.0,2.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.5,0.1,1.0,,2022
Feleipe Franks,25.0,ATL,QB,11.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2022
Kylen Granson,24.0,IND,TE,13.0,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2022
Danny Gray,23.0,SFO,WR,13.0,0.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,0.7,0.1,0.0,,2022
Noah Gray,23.0,KAN,TE,17.0,8.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,2022
Peyton Hendershot,23.0,DAL,TE,17.0,2.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.1,0.1,1.0,,2022
Kylin Hill,24.0,GNB,RB,2.0,0.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,3.5,0.5,0.0,,2022
Jordan Howard,28.0,NOR,RB,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,2022
Robert Hunt,26.0,MIA,RG,17.0,17.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2022
Trenton Irwin,27.0,CIN,WR,9.0,2.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,1.2,0.1,0.0,,2022
Andy Isabella,26.0,2TM,WR,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,,2022
Andy Isabella,26.0,BAL,WR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,2022
Dallin Leavitt,28.0,GNB,S,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2022
Jordan Love,24.0,GNB,QB,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,,2022
Racey McMath,23.0,TEN,WR,5.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.8,0.2,0.0,,2022
Scott Miller,25.0,TAM,WR,15.0,1.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.5,0.1,0.0,,2022
Darnell Mooney,25.0,CHI,WR,12.0,12.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,,2022
Josh Palmer,23.0,LAC,WR,16.0,11.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,1.0,,2022
